id,name,dt,color,operator,altRelGEO,lon
37481,SBIRS GEO-1 (USA 230),1260,blue,US,10.266968114170595,66.22389054435104
37481,SBIRS GEO-1 (USA 230),1439,blue,US,5.333282885607332,66.18463715829746
37602,TELSTAR 14R,0,gray,Other,4.648987962616957,296.97497821069163
37602,TELSTAR 14R,180,gray,Other,7.873329466958239,296.9606997870783
37602,TELSTAR 14R,360,gray,Other,5.994363478268497,296.94490686755785
37602,TELSTAR 14R,540,gray,Other,0.12565602224640315,296.9378488276417
37602,TELSTAR 14R,720,gray,Other,-6.270853839392657,296.9446249825369
37602,TELSTAR 14R,900,gray,Other,-9.420262011022714,296.9621816827787
37602,TELSTAR 14R,1080,gray,Other,-7.459257920105301,296.98108283024385
37602,TELSTAR 14R,1260,gray,Other,-1.5360533901548479,296.991067193591
37602,TELSTAR 14R,1439,gray,Other,4.838480273276218,296.98717614330604
37605,GSAT-8,0,gray,Other,-1.7625331192175508,55.17623055775759
37605,GSAT-8,180,gray,Other,5.735527515695139,55.1730104550808
37605,GSAT-8,360,gray,Other,10.648413180519128,55.1557584664176
37605,GSAT-8,540,gray,Other,10.079232315103582,55.13358511144094
37605,GSAT-8,720,gray,Other,4.3560109976970125,55.11849282999608
37605,GSAT-8,900,gray,Other,-3.1609991076911683,55.11832280292118
37605,GSAT-8,1080,gray,Other,-8.053199345820758,55.132141413523655
37605,GSAT-8,1260,gray,Other,-7.445694799818739,55.150778204727
37605,GSAT-8,1439,gray,Other,-1.7450101907888893,55.16219697820531
37606,ST-2,0,gray,Other,7.52300317701156,88.13939655061361
37606,ST-2,180,gray,Other,2.622382202753215,88.12906139647664
37606,ST-2,360,gray,Other,-3.1524606317907455,88.1307745230579
37606,ST-2,540,gray,Other,-6.396111132162332,88.14267074957364
37606,ST-2,720,gray,Other,-5.192333437036723,88.15685738655426
37606,ST-2,900,gray,Other,-0.24495232519257115,88.16408163809442
37606,ST-2,1080,gray,Other,5.537443239678396,88.15918819157648
37606,ST-2,1260,gray,Other,8.756314431397186,88.14413325029936
37606,ST-2,1439,gray,Other,7.541851204878185,88.12690753877779
37677,CHINASAT 10 (ZX 10),0,red,China,9.400156037212582,110.48208907680954
37677,CHINASAT 10 (ZX 10),180,red,China,-3.99282335647149,110.47598046718043
37677,CHINASAT 10 (ZX 10),360,red,China,-15.371651783287234,110.4978017909713
37677,CHINASAT 10 (ZX 10),540,red,China,-18.018390853874735,110.53554030057057
37677,CHINASAT 10 (ZX 10),720,red,China,-10.36015076249896,110.567655986639
37677,CHINASAT 10 (ZX 10),900,red,China,3.098567964625545,110.57584560966384
37677,CHINASAT 10 (ZX 10),1080,red,China,14.44182299979002,110.55599413878204
37677,CHINASAT 10 (ZX 10),1260,red,China,17.008547055309464,110.52051419494431
37677,CHINASAT 10 (ZX 10),1439,red,China,9.365640735515626,110.49097898571057
37737,TIANLIAN 1-02,0,red,China,-22.603076130442787,170.73017613540492
37737,TIANLIAN 1-02,180,red,China,-55.89574393622752,170.81698271699292
37737,TIANLIAN 1-02,360,red,China,-56.38873272008641,170.9923530359618
37737,TIANLIAN 1-02,540,red,China,-23.78987394672731,171.0842962196185
37737,TIANLIAN 1-02,720,red,China,22.617816072001006,171.03750694231593
37737,TIANLIAN 1-02,900,red,China,55.506835686603154,170.9485924601029
37737,TIANLIAN 1-02,1080,red,China,55.59638249954878,170.8715170346328
37737,TIANLIAN 1-02,1260,red,China,22.828225012017356,170.7838492802052
37737,TIANLIAN 1-02,1439,red,China,-23.353576388108195,170.73641689710684
37746,GSAT-12,0,gray,Other,0.5101591354323318,82.90154342698136
37746,GSAT-12,180,gray,Other,-31.95853019993956,82.93738890597656
37746,GSAT-12,360,gray,Other,-45.650841612798104,83.02544430760229
37746,GSAT-12,540,gray,Other,-32.46838475500408,83.11404733585668
37746,GSAT-12,720,gray,Other,-0.20563197635055985,83.1512204741353
37746,GSAT-12,900,gray,Other,32.10973193962127,83.11548300741183
37746,GSAT-12,1080,gray,Other,45.490684146447165,83.02824844342216
37746,GSAT-12,1260,gray,Other,32.09905554383295,82.94100557998534
37746,GSAT-12,1439,gray,Other,-0.011523077591846231,82.90524721063368
37748,SES-3,0,gray,Other,-4.177507904038066,257.0217785907488
37748,SES-3,180,gray,Other,4.32764764141757,257.0220453874314
37748,SES-3,360,gray,Other,10.335756610307726,257.0059370513515
37748,SES-3,540,gray,Other,10.313358256040374,256.98305328723427
37748,SES-3,720,gray,Other,4.274369957289309,256.9669760263315
37748,SES-3,900,gray,Other,-4.228214650400332,256.9673065992503
37748,SES-3,1080,gray,Other,-10.188269042671891,256.98397477114787
37748,SES-3,1260,gray,Other,-10.09382154144987,257.0072475513209
37748,SES-3,1439,gray,Other,-4.045418844136293,257.0234476411001
37749,KAZSAT-2,0,gray,Other,8.758779378527834,86.46888962431868
37749,KAZSAT-2,180,gray,Other,4.607151952921413,86.45390065832551
37749,KAZSAT-2,360,gray,Other,-2.51243038145185,86.45162301936267
37749,KAZSAT-2,540,gray,Other,-8.404213210880698,86.46403208257885
37749,KAZSAT-2,720,gray,Other,-9.592306885126163,86.48443276145393
37749,KAZSAT-2,900,gray,Other,-5.3715051277395105,86.50139644381079
37749,KAZSAT-2,1080,gray,Other,1.7758296627216623,86.50550875963496
37749,KAZSAT-2,1260,gray,Other,7.645208018562698,86.49491816818276
37749,KAZSAT-2,1439,gray,Other,8.796447078224446,86.47651179483034
37763,BEIDOU 9,0,red,China,-267.37881151259353,87.78524991169864
37763,BEIDOU 9,180,red,China,-301.9784581502827,79.15773207562158
37763,BEIDOU 9,360,red,China,-159.08762383135036,104.2498271784037
37763,BEIDOU 9,540,red,China,75.03076832539955,105.97692338271364
37763,BEIDOU 9,720,red,China,261.5397491955373,88.12328464450981
37763,BEIDOU 9,900,red,China,292.647101731367,78.78292492738663
37763,BEIDOU 9,1080,red,China,150.93832456885866,102.35699307340923
37763,BEIDOU 9,1260,red,China,-82.15969367649086,104.71990806375739
37763,BEIDOU 9,1439,red,China,-269.598208198091,87.53420705900318
37775,ASTRA 1N,0,gray,Other,14.002597467173473,19.156115049208292
37775,ASTRA 1N,180,gray,Other,1.807487251557177,19.13888302719499
37775,ASTRA 1N,360,gray,Other,-11.25794063036301,19.150119057565625
37775,ASTRA 1N,540,gray,Other,-17.505748188144935,19.183162350349743
37775,ASTRA 1N,720,gray,Other,-13.26074527441233,19.218469920303924
37775,ASTRA 1N,900,gray,Other,-1.036273000499932,19.23513034919953
37775,ASTRA 1N,1080,gray,Other,11.955074991928996,19.22326749454554
37775,ASTRA 1N,1260,gray,Other,18.06051767367171,19.189846273595567
37775,ASTRA 1N,1439,gray,Other,13.734855057875393,19.154640158073136
37776,BSAT-3C (JCSAT-110R),0,gray,Other,0.3215869031409966,109.90958897609269
37776,BSAT-3C (JCSAT-110R),180,gray,Other,0.7206416396657005,109.90814067552148
37776,BSAT-3C (JCSAT-110R),360,gray,Other,0.11069335313368356,109.9069305910361
37776,BSAT-3C (JCSAT-110R),540,gray,Other,-1.1383046587579884,109.9078182203373
37776,BSAT-3C (JCSAT-110R),720,gray,Other,-2.2801146802739822,109.9114008091329
37776,BSAT-3C (JCSAT-110R),900,gray,Other,-2.631586360927031,109.91666612747368
37776,BSAT-3C (JCSAT-110R),1080,gray,Other,-1.9750364675201126,109.92158683947949
37776,BSAT-3C (JCSAT-110R),1260,gray,Other,-0.686465035105357,109.92430968227225
37776,BSAT-3C (JCSAT-110R),1439,gray,Other,0.4812352246954106,109.92425540389237
37779,PAKSAT-1R,0,gray,Other,10.836062247341033,38.03718169156086
37779,PAKSAT-1R,180,gray,Other,-2.3028639418262173,38.02901828172707
37779,PAKSAT-1R,360,gray,Other,-13.116857178443752,38.047874574746764
37779,PAKSAT-1R,540,gray,Other,-15.243586992328346,38.08132764886291
37779,PAKSAT-1R,720,gray,Other,-7.439904236052826,38.10834001439859
37779,PAKSAT-1R,900,gray,Other,5.682348810994881,38.11168737111812
37779,PAKSAT-1R,1080,gray,Other,16.38553396113275,38.0881155717948
37779,PAKSAT-1R,1260,gray,Other,18.365923458826728,38.050212826569094
37779,PAKSAT-1R,1439,gray,Other,10.515739460613986,38.01910048083755
37804,CHINASAT 1A (ZX 1A),0,red,China,-12.843531552549393,129.88205713190152
37804,CHINASAT 1A (ZX 1A),180,red,China,-8.574137505376711,129.9055174640214
37804,CHINASAT 1A (ZX 1A),360,red,China,-0.24720726318628294,129.91475333963558
37804,CHINASAT 1A (ZX 1A),540,red,China,7.24202506718575,129.90614083740147
37804,CHINASAT 1A (ZX 1A),720,red,China,9.496007578673016,129.88651841252985
37804,CHINASAT 1A (ZX 1A),900,red,China,5.199311032629339,129.86918509182155
37804,CHINASAT 1A (ZX 1A),1080,red,China,-3.1098941447853576,129.86608947022825
37804,CHINASAT 1A (ZX 1A),1260,red,China,-10.529473239323124,129.88076769056985
37804,CHINASAT 1A (ZX 1A),1439,red,China,-12.684090649774589,129.9060940839231
37806,COSMOS 2473,0,yellow,Russia,13.369394493522123,346.45244586506806
37806,COSMOS 2473,180,yellow,Russia,15.130664326767146,346.4209892301863
37806,COSMOS 2473,360,yellow,Russia,8.32533857056842,346.3953093660141
37806,COSMOS 2473,540,yellow,Russia,-3.0446623567841016,346.39012464485063
37806,COSMOS 2473,720,yellow,Russia,-12.286757872381713,346.4080996923164
37806,COSMOS 2473,900,yellow,Russia,-13.95441930686502,346.4383886474598
37806,COSMOS 2473,1080,yellow,Russia,-7.063776974762732,346.46286605993583
37806,COSMOS 2473,1260,yellow,Russia,4.324166902973957,346.46668283808964
37806,COSMOS 2473,1439,yellow,Russia,13.471332566368801,346.4473220390049
37809,SES-2,0,gray,Other,-2.299938156051212,272.960943238837
37809,SES-2,180,gray,Other,5.874408188021334,272.9568289409043
37809,SES-2,360,gray,Other,10.155873432166118,272.93863144899
37809,SES-2,540,gray,Other,8.0308143723596,272.91796793992
37809,SES-2,720,gray,Other,0.7534925685540657,272.90792099100014
37809,SES-2,900,gray,Other,-7.389647504023742,272.91529684736344
37809,SES-2,1080,gray,Other,-11.59864815450419,272.9366000852647
37809,SES-2,1260,gray,Other,-9.388853856667993,272.96012976675513
37809,SES-2,1439,gray,Other,-2.1063782553756027,272.972862609684
37810,ARABSAT-5C,0,gray,Other,21.682801914968877,20.194526927937275
37810,ARABSAT-5C,180,gray,Other,19.04849452979397,20.150327960116893
37810,ARABSAT-5C,360,gray,Other,6.443535497433913,20.123248223459417
37810,ARABSAT-5C,540,gray,Other,-8.730403654721158,20.127539132723747
37810,ARABSAT-5C,720,gray,Other,-17.546828451333568,20.158947601585368
37810,ARABSAT-5C,900,gray,Other,-14.815591517246503,20.19716645447806
37810,ARABSAT-5C,1080,gray,Other,-2.156314593172283,20.217929209604534
37810,ARABSAT-5C,1260,gray,Other,12.961607457953505,20.207346143651204
37810,ARABSAT-5C,1439,gray,Other,21.615701096801786,20.17018969314076
37816,EUTELSAT 7 WEST A,0,gray,Other,17.596457372565055,352.8116051579275
37816,EUTELSAT 7 WEST A,180,gray,Other,27.360112081783882,352.7615932078015
37816,EUTELSAT 7 WEST A,360,gray,Other,21.30197198686801,352.70732240914026
37816,EUTELSAT 7 WEST A,540,gray,Other,2.9766592518717516,352.6805438555103
37816,EUTELSAT 7 WEST A,720,gray,Other,-16.843507590412628,352.69687302940093
37816,EUTELSAT 7 WEST A,900,gray,Other,-26.481238407497585,352.7464659828696
37816,EUTELSAT 7 WEST A,1080,gray,Other,-20.248840735723206,352.7998333124609
37816,EUTELSAT 7 WEST A,1260,gray,Other,-1.825918637259747,352.825330113236
37816,EUTELSAT 7 WEST A,1439,gray,Other,17.836266642290866,352.8079758985745
37826,QUETZSAT 1,0,gray,Other,-1.7339159210314392,282.96614335238235
37826,QUETZSAT 1,180,gray,Other,7.236708842930966,282.95975551687593
37826,QUETZSAT 1,360,gray,Other,11.426488049961335,282.9384940776125
37826,QUETZSAT 1,540,gray,Other,8.377911135707109,282.9159128065117
37826,QUETZSAT 1,720,gray,Other,-0.11004372188472189,282.9063564681676
37826,QUETZSAT 1,900,gray,Other,-9.036670702509582,282.91647853396523
37826,QUETZSAT 1,1080,gray,Other,-13.138011743511015,282.9412965492426
37826,QUETZSAT 1,1260,gray,Other,-9.990498656770797,282.9671610213499
37826,QUETZSAT 1,1439,gray,Other,-1.497350164099771,282.97980253852563
37834,INTELSAT 18 (IS-18),0,gray,Other,-6.702494273267803,180.06769701209134
37834,INTELSAT 18 (IS-18),180,gray,Other,-6.06838412079378,180.08319591968012
37834,INTELSAT 18 (IS-18),360,gray,Other,-1.2348265009422903,180.09249647063055
37834,INTELSAT 18 (IS-18),540,gray,Other,4.945365714134823,180.08935488739868
37834,INTELSAT 18 (IS-18),720,gray,Other,8.828576818370493,180.07483626707594
37834,INTELSAT 18 (IS-18),900,gray,Other,8.124601173352858,180.05669569974398
37834,INTELSAT 18 (IS-18),1080,gray,Other,3.241713473791606,180.0448367426733
37834,INTELSAT 18 (IS-18),1260,gray,Other,-2.9530257944134064,180.0454744243453
37834,INTELSAT 18 (IS-18),1439,gray,Other,-6.808770357813046,180.05736813875052
37836,EUTELSAT 16A,0,gray,Other,22.03643127761461,15.992798506204004
37836,EUTELSAT 16A,180,gray,Other,14.030535454832716,15.952773961217785
37836,EUTELSAT 16A,360,gray,Other,-1.9813972197298426,15.939765504110134
37836,EUTELSAT 16A,540,gray,Other,-16.58699662733852,15.961349600060993
37836,EUTELSAT 16A,720,gray,Other,-21.186558243614854,16.004669318934035
37836,EUTELSAT 16A,900,gray,Other,-13.07480145990121,16.04395084537069
37836,EUTELSAT 16A,1080,gray,Other,2.9547639755983255,16.055876653617293
37836,EUTELSAT 16A,1260,gray,Other,17.45134777820931,16.03336357808264
37836,EUTELSAT 16A,1439,gray,Other,21.894100291065115,15.989791198464824
37843,VIASAT-1,0,gray,Other,-5.222134634903341,245.0375487850656
37843,VIASAT-1,180,gray,Other,1.511726599499525,245.0429613063389
37843,VIASAT-1,360,gray,Other,8.114185724080016,245.03329841045502
37843,VIASAT-1,540,gray,Other,10.69747735078272,245.0132634170855
37843,VIASAT-1,720,gray,Other,7.739642677210213,244.99363640139822
37843,VIASAT-1,900,gray,Other,0.9776114169799257,244.98494976391999
37843,VIASAT-1,1080,gray,Other,-5.612131154201052,244.99131655770336
37843,VIASAT-1,1260,gray,Other,-8.151583400489471,245.00798776765276
37843,VIASAT-1,1439,gray,Other,-5.177411762728298,245.02405264290215
37933,ASIASAT 7,0,gray,Other,-2.4305160588337458,105.49651706640931
37933,ASIASAT 7,180,gray,Other,-5.035427174298093,105.50515322172818
37933,ASIASAT 7,360,gray,Other,-4.838660047775193,105.51649083440316
37933,ASIASAT 7,540,gray,Other,-1.9462802938505774,105.52433735613297
37933,ASIASAT 7,720,gray,Other,1.9481240210297983,105.52453109363668
37933,ASIASAT 7,900,gray,Other,4.561854120060161,105.51737322381993
37933,ASIASAT 7,1080,gray,Other,4.3669197810668265,105.50746866127324
37933,ASIASAT 7,1260,gray,Other,1.488337450180552,105.50103208051473
37933,ASIASAT 7,1439,gray,Other,-2.3496418002832797,105.5021819288578
37948,BEIDOU 10,0,red,China,181.45926459345355,88.2404718220676
37948,BEIDOU 10,180,red,China,-29.312964246993943,106.7302037301481
37948,BEIDOU 10,360,red,China,-226.32140136243834,96.72874816638661
37948,BEIDOU 10,540,red,China,-292.1668549720853,82.17709258362846
37948,BEIDOU 10,720,red,China,-186.7493827551516,90.45209665812084
37948,BEIDOU 10,900,red,China,26.46416047326784,108.35750532659773
37948,BEIDOU 10,1080,red,China,220.64607448961033,97.18648346978975
37948,BEIDOU 10,1260,red,China,282.8203829370832,81.97485837187772
37948,BEIDOU 10,1439,red,China,178.55841992118076,88.72792769224594
37951,LUCH 5A,0,yellow,Russia,-20.39224394319899,166.88910927460518
37951,LUCH 5A,180,yellow,Russia,-19.12227631411224,166.8658831871055
37951,LUCH 5A,360,yellow,Russia,-6.876338284710073,166.89778308302604
37951,LUCH 5A,540,yellow,Russia,9.125214638537727,166.96314393457692
37951,LUCH 5A,720,yellow,Russia,19.46159221223934,166.92765775562694
37951,LUCH 5A,900,yellow,Russia,18.054657661203237,166.81746566314374
37951,LUCH 5A,1080,yellow,Russia,5.730019169466686,166.79408137908368
37951,LUCH 5A,1260,yellow,Russia,-10.265933604867314,166.86708010937141
37951,LUCH 5A,1439,yellow,Russia,-20.48840395735897,166.89761148860893
38014,NIGCOMSAT 1R,0,gray,Other,9.059763507553726,42.535424369298006
38014,NIGCOMSAT 1R,180,gray,Other,2.089635562435433,42.52405612544258
38014,NIGCOMSAT 1R,360,gray,Other,-5.366897602347308,42.528952776596725
38014,NIGCOMSAT 1R,540,gray,Other,-8.928648194596462,42.546263629340494
38014,NIGCOMSAT 1R,720,gray,Other,-6.506867337579024,42.56483279655003
38014,NIGCOMSAT 1R,900,gray,Other,0.4612542148970533,42.57277487646339
38014,NIGCOMSAT 1R,1080,gray,Other,7.86178341860068,42.564472439154194
38014,NIGCOMSAT 1R,1260,gray,Other,11.329999848116131,42.543875165513114
38014,NIGCOMSAT 1R,1439,gray,Other,8.846227577676473,42.522273679103655
38049,FENGYUN 2F,0,red,China,4.479390373977367,112.20230729621689
38049,FENGYUN 2F,180,red,China,-2.3930147501378087,112.18086113050964
38049,FENGYUN 2F,360,red,China,-7.796605663570517,112.17280745940647
38049,FENGYUN 2F,540,red,China,-8.536400771736226,112.21132829559288
38049,FENGYUN 2F,720,red,China,-4.16451616177801,112.24584563043136
38049,FENGYUN 2F,900,red,China,2.75404518936557,112.227957875644
38049,FENGYUN 2F,1080,red,China,8.156211327965138,112.19640917118038
38049,FENGYUN 2F,1260,red,China,8.874743594788015,112.19759444338823
38049,FENGYUN 2F,1439,red,China,4.532891055685468,112.20242565859786
38070,WGS F4 (USA 233),0,blue,US,2.292613992722181,88.45505799877398
38070,WGS F4 (USA 233),180,blue,US,2.2929364100273233,88.4503820541702
38070,WGS F4 (USA 233),360,blue,US,1.0536651537258876,88.44709790370138
38070,WGS F4 (USA 233),540,blue,US,-0.6904055063787382,88.447177469429
38070,WGS F4 (USA 233),720,blue,US,-1.907085328202811,88.45059030564818
38070,WGS F4 (USA 233),900,blue,US,-1.8746016107106698,88.45532796754276
38070,WGS F4 (USA 233),1080,blue,US,-0.6068741431081435,88.45859030299587
38070,WGS F4 (USA 233),1260,blue,US,1.154673852302949,88.45842754962734
38070,WGS F4 (USA 233),1439,blue,US,2.3742392197309528,88.45491058115441
38087,SES-4,0,gray,Other,9.204312436246255,337.9822755714186
38087,SES-4,180,gray,Other,10.898873257785453,337.9597692022449
38087,SES-4,360,gray,Other,5.994827396702021,337.940869884759
38087,SES-4,540,gray,Other,-2.6201590831624344,337.9372107311251
38087,SES-4,720,gray,Other,-9.872051258884312,337.9514614842962
38087,SES-4,900,gray,Other,-11.485418593452778,337.97572325191186
38087,SES-4,1080,gray,Other,-6.50630963275762,337.99616737202774
38087,SES-4,1260,gray,Other,2.1339828103373293,338.0012106216496
38087,SES-4,1439,gray,Other,9.323525525462173,337.9884563399133
38091,BEIDOU 11,0,red,China,-12.673477906515473,58.65077823528992
38091,BEIDOU 11,180,red,China,-14.284026759894914,58.689627910190566
38091,BEIDOU 11,360,red,China,-7.04837251106801,58.70181989250085
38091,BEIDOU 11,540,red,China,4.761589529494813,58.69772523499813
38091,BEIDOU 11,720,red,China,14.184895306265389,58.68986591119661
38091,BEIDOU 11,900,red,China,15.672374981884786,58.66427721845456
38091,BEIDOU 11,1080,red,China,8.342575001588557,58.62507175855218
38091,BEIDOU 11,1260,red,China,-3.501184127344459,58.613004931810096
38091,BEIDOU 11,1439,red,China,-12.859266100567766,58.64484456247684
38093,MUOS-1,0,blue,US,222.25995285859244,260.005703416214
38093,MUOS-1,180,blue,US,177.33088632289582,259.525868688229
38093,MUOS-1,360,blue,US,28.288900180647033,259.31829205600235
38093,MUOS-1,540,blue,US,-138.13844193283148,259.47408702911906
38093,MUOS-1,720,blue,US,-223.33733568984462,259.859581194411
38093,MUOS-1,900,blue,US,-176.09065271497093,260.2821823738627
38093,MUOS-1,1080,blue,US,-24.84659344204556,260.5354286430117
38093,MUOS-1,1260,blue,US,140.32168123750307,260.4352854060545
38093,MUOS-1,1439,blue,US,222.693331699993,260.0047046654213
38098,INTELSAT 22 (IS-22),0,gray,Other,4.766502324739122,72.1694090397209
38098,INTELSAT 22 (IS-22),180,gray,Other,-2.4380430409000837,72.16777800306684
38098,INTELSAT 22 (IS-22),360,gray,Other,-7.648471211090509,72.1801708618882
38098,INTELSAT 22 (IS-22),540,gray,Other,-7.796856209592079,72.19859875473728
38098,INTELSAT 22 (IS-22),720,gray,Other,-2.797317897689936,72.21151033491866
38098,INTELSAT 22 (IS-22),900,gray,Other,4.403403104501194,72.21063055941198
38098,INTELSAT 22 (IS-22),1080,gray,Other,9.564997795816453,72.19580101852088
38098,INTELSAT 22 (IS-22),1260,gray,Other,9.649954750420875,72.17503488378809
38098,INTELSAT 22 (IS-22),1439,gray,Other,4.645149751180725,72.1598797349393
38107,APSTAR 7,0,red,China,6.1994194045473705,76.48028058530919
38107,APSTAR 7,180,red,China,-4.067449862472131,76.478377161792
38107,APSTAR 7,360,red,China,-11.827721239969833,76.49681355227133
38107,APSTAR 7,540,red,China,-12.508235595596489,76.5247867335737
38107,APSTAR 7,720,red,China,-5.7075026268285,76.54583533342561
38107,APSTAR 7,900,red,China,4.5668850692673,76.54757039549278
38107,APSTAR 7,1080,red,China,12.266219107761572,76.52899951322554
38107,APSTAR 7,1260,red,China,12.86271344179113,76.50107094807638
38107,APSTAR 7,1439,red,China,6.0592795638076495,76.48026624960195
38245,YAHSAT 1B,0,gray,Other,8.441365281978506,47.68398471298735
38245,YAHSAT 1B,180,gray,Other,1.3856714872163138,47.6743087223563
38245,YAHSAT 1B,360,gray,Other,-5.560481536180305,47.68041265895315
38245,YAHSAT 1B,540,gray,Other,-8.315501928278536,47.69744941769767
38245,YAHSAT 1B,720,gray,Other,-5.2652450103196315,47.714131063811436
38245,YAHSAT 1B,900,gray,Other,1.7837850616706419,47.71938106859544
38245,YAHSAT 1B,1080,gray,Other,8.671463356855384,47.708869854151686
38245,YAHSAT 1B,1260,gray,Other,11.336161813582294,47.687556319879164
38245,YAHSAT 1B,1439,gray,Other,8.233689171247534,47.66684461348255
38254,AEHF-2 (USA 235),0,blue,US,7.246006030072749,292.1167300160213
38254,AEHF-2 (USA 235),180,blue,US,24.812716632506636,292.05530730756016
38254,AEHF-2 (USA 235),360,blue,US,26.257500475694542,292.00723477177087
38254,AEHF-2 (USA 235),540,blue,US,10.74131341206521,291.9879192474562
38254,AEHF-2 (USA 235),720,blue,US,-12.61362085280416,291.97755580503343
38254,AEHF-2 (USA 235),900,blue,US,-30.05089801336726,292.0005964469759
38254,AEHF-2 (USA 235),1080,blue,US,-31.27378321296419,292.07985142079957
38254,AEHF-2 (USA 235),1260,blue,US,-15.552881474803144,292.1549824448789
38254,AEHF-2 (USA 235),1439,blue,US,7.713333528517978,292.150903699883
38331,JCSAT-13,0,gray,Other,-2.8307267870914075,123.95852201310073
38331,JCSAT-13,180,gray,Other,-9.007724369395874,123.97181046803573
38331,JCSAT-13,360,gray,Other,-10.289945189775608,123.99352958398352
38331,JCSAT-13,540,gray,Other,-5.910679447741131,124.01174761441249
38331,JCSAT-13,720,gray,Other,1.5606405736834859,124.01657242558399
38331,JCSAT-13,900,gray,Other,7.735565796436276,124.00598962345185
38331,JCSAT-13,1080,gray,Other,8.991853451901989,123.98702545899582
38331,JCSAT-13,1260,gray,Other,4.601647241892351,123.97159566836476
38331,JCSAT-13,1439,gray,Other,-2.799671789893182,123.96948002148505
38332,VINASAT-2,0,gray,Other,-3.24628181612934,131.7834131164675
38332,VINASAT-2,180,gray,Other,-7.7294913253354025,131.795623114056
38332,VINASAT-2,360,gray,Other,-8.174042496939364,131.81336899061358
38332,VINASAT-2,540,gray,Other,-4.308080008391698,131.82726490149787
38332,VINASAT-2,720,gray,Other,1.600828151749738,131.83014454228726
38332,VINASAT-2,900,gray,Other,6.083511196884501,131.82127181122468
38332,VINASAT-2,1080,gray,Other,6.512078501516953,131.80682750179216
38332,VINASAT-2,1260,gray,Other,2.644274026810308,131.7962784967401
38332,VINASAT-2,1439,gray,Other,-3.2024762565924902,131.79671508177967
38342,NIMIQ 6,0,gray,Other,-1.5297363090139697,268.909249678564
38342,NIMIQ 6,180,gray,Other,6.635925921880698,268.90370896966726
38342,NIMIQ 6,360,gray,Other,10.731609756563557,268.8842997816498
38342,NIMIQ 6,540,gray,Other,8.352237295468512,268.8629217612519
38342,NIMIQ 6,720,gray,Other,0.900791808955546,268.8526472552982
38342,NIMIQ 6,900,gray,Other,-7.234664601724944,268.8599811472492
38342,NIMIQ 6,1080,gray,Other,-11.259561449893226,268.8810201749153
38342,NIMIQ 6,1260,gray,Other,-8.798720340382715,268.903794039018
38342,NIMIQ 6,1439,gray,Other,-1.3476713061245391,268.91530775268245
38352,CHINASAT 2A (ZX 2A),0,red,China,-3.924890449976374,98.19486215896136
38352,CHINASAT 2A (ZX 2A),180,red,China,-3.6464489304707968,98.20312503831522
38352,CHINASAT 2A (ZX 2A),360,red,China,-1.8219771534422762,98.20900721446382
38352,CHINASAT 2A (ZX 2A),540,red,China,0.4822098862568964,98.21022447743266
38352,CHINASAT 2A (ZX 2A),720,red,China,1.9176485623902408,98.20721482195829
38352,CHINASAT 2A (ZX 2A),900,red,China,1.6476911405625287,98.2028813542111
38352,CHINASAT 2A (ZX 2A),1080,red,China,-0.16028449866280425,98.20088803326807
38352,CHINASAT 2A (ZX 2A),1260,red,China,-2.433391781145474,98.20350123094084
38352,CHINASAT 2A (ZX 2A),1439,red,China,-3.821293278466328,98.21020483460134
38356,INTELSAT 19 (IS-19),0,gray,Other,-11.612517118941469,165.9755995493144
38356,INTELSAT 19 (IS-19),180,gray,Other,-13.193761975584493,166.00405246547308
38356,INTELSAT 19 (IS-19),360,gray,Other,-6.968309535681328,166.02722915764195
38356,INTELSAT 19 (IS-19),540,gray,Other,3.393125999980839,166.0316472379547
38356,INTELSAT 19 (IS-19),720,gray,Other,11.787946544020087,166.01488982947848
38356,INTELSAT 19 (IS-19),900,gray,Other,13.276983287883922,165.9869732256627
38356,INTELSAT 19 (IS-19),1080,gray,Other,6.983683731392375,165.96444899156776
38356,INTELSAT 19 (IS-19),1260,gray,Other,-3.3924529923897353,165.9607140688993
38356,INTELSAT 19 (IS-19),1439,gray,Other,-11.715119380511169,165.9779837744546
38551,ECHOSTAR 17,0,gray,Other,-3.2891166829285794,252.98469003599072
38551,ECHOSTAR 17,180,gray,Other,3.1599598850370967,252.98563841346913
38551,ECHOSTAR 17,360,gray,Other,8.130375563458074,252.97368159140802
38551,ECHOSTAR 17,540,gray,Other,8.697253703336173,252.9554716016114
38551,ECHOSTAR 17,720,gray,Other,4.526726944750408,252.9413134030064
38551,ECHOSTAR 17,900,gray,Other,-1.9281842038180912,252.93912307692221
38551,ECHOSTAR 17,1080,gray,Other,-6.868363998066343,252.94978443742968
38551,ECHOSTAR 17,1260,gray,Other,-7.384580258571077,252.96660409072337
38551,ECHOSTAR 17,1439,gray,Other,-3.2063608406388084,252.9791937542088
38552,METEOSAT-10 (MSG-3),0,gray,Other,-0.6691454271422117,9.359533479913916
38552,METEOSAT-10 (MSG-3),180,gray,Other,-1.7892553523051902,9.365052899928413
38552,METEOSAT-10 (MSG-3),360,gray,Other,-2.826852103738929,9.363980999827948
38552,METEOSAT-10 (MSG-3),540,gray,Other,-3.1773389546287945,9.366583941029113
38552,METEOSAT-10 (MSG-3),720,gray,Other,-2.64056918843562,9.377941623394067
